"LEAD_REFERENCE_NUMBER","CAMPAIGN_CODE","CIF","MARKETING_MESSAGE_LINE1","MARKETING_MESSAGE_LINE2","MARKETING_MESSAGE_LINE3","MARKETING_MESSAGE_LINE4","MARKETING_MESSAGE_LINE5","MARKETING_MESSAGE_LINE6","BRANCH_CODE","PERSONALIZED_MESSAGE","PRODUCT_OFFER","PROVINCE_CODE","REGION","CAMPAIGN_TYPE","LEAD_STATUS_CODE","OWNER_EMPLOYEE_ID","REFER_NAME","RESPONSE_DATE_TIME","RESPONSE_CODE"
"LMSV004193810","","583641","","","","","","","50","","SVGXXXX","","60201","","1","000126383","","2018-06-21T17:33:48Z",""
"LMTH004186838","","22296873","","","","","","","347","11/5 THAI L.","THASMGL","","60403","","1","000140525","","2018-06-18T14:50:38Z",""
"LMSV004165345","","13611808","","","","","","","411","","SVGXXXX","","60403","","2","000123034","","2018-06-01T10:01:21Z",""
"LMVD004041851","","3282298","","","","","","","55","","VDBXXXX","","60201","","1","000150896","","2018-03-02T17:07:58Z",""
"LMSM004157279","","1016324","","","","","","","185","","SMESXXX","","50101","","3","000377226","","2018-05-25T13:04:14Z",""
"LMSV004193437","","16472513","","","","","","","333","นำเสนอผลิตภัณฑ์อื่น ๆ แต่ไม่ต้องการใช้วงเงินสินเชื่อ","SVGXXXX","","50101","","1","000081935","","2018-06-21T16:06:39Z",""
"LMEN004194351","","10022423","","","","","","","461","","ENDXXXX","","50101","","10","000300673","","2018-06-22T08:47:20Z",""
"LMMT004057230","","11233854","","","","","","","373","","MTFXXXX","","50101","","1","000121285","","2018-03-15T12:04:49Z",""
"LMSV004190139","","6189716","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-06-19T17:37:00Z",""
"LMSV004190216","","7136122","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-06-19T17:50:37Z",""
"LMPA004190597","","13259914","","","","","","","55","","PACXXXX","","60201","","1","000370981","","2018-06-19T19:13:41Z",""
"LMSM004195219","","19596223","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-06-22T16:09:06Z",""
"LMSV004165865","","15439540","","","","","","","322","","SVGXXXX","","60201","","1","000133850","","2018-06-01T16:25:48Z",""
"LMSV004157492","","5244139","","","","","","","220","","SVGXXXX","","60403","","1","000378190","","2018-05-25T15:30:02Z",""
"LMSV004157499","","6315711","","","","","","","220","","SVGXXXX","","60403","","1","000378190","","2018-05-25T15:34:46Z",""
"LMVD004194411","","6140256","","","","","","","55","","VDBXXXX","","60201","","1","000230383","","2018-06-22T09:18:45Z",""
"LMSV004195557","","14838908","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-06-22T17:24:41Z",""
"LMSV004196473","","6749152","","","","","","","792","","SVGXXXX","","60201","","1","011148996","","2018-06-24T15:25:11Z",""
"LMSV004196474","","13921609","","","","","","","792","","SVGXXXX","","60201","","1","011148996","","2018-06-24T15:27:22Z",""
"LMSV004196475","","15443372","","","","","","","792","","SVGXXXX","","60201","","1","011148996","","2018-06-24T15:29:21Z",""
"LMMM004136413","","15891525","","","","","","","322","","MMAXSVG","","60201","","1","000172551","","2018-05-11T14:12:01Z",""
"LMSM004136511","","20693663","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-05-11T14:52:48Z",""
"LMMM004136578","","21210690","","","","","","","322","","MMAXSVG","","60201","","1","000172551","","2018-05-11T15:17:40Z",""
"LMSV004136618","","4268033","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-05-11T15:32:32Z",""
"LMMG004137174","","5101306","","","","","","","373","ติดตามรีไฟแนนซ์ธ.กรุงเทพ อยูเชียงกง","MGLKRRF","","50101","","2","000221952","","2018-05-11T18:10:17Z",""
"LMMM004151411","","4651454","","","","","","","326","","MMAXSVG","","50101","","1","000197764","","2018-05-21T17:32:07Z",""
"LMSV004124552","","4276631","","","","","","","50","","SVGXXXX","","60201","","1","000126383","","2018-05-02T18:23:43Z",""
"LMSV004061878","","10711068","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-03-17T17:30:56Z",""
"LMMM004061883","","18663171","","","","","","","530","","MMAXSVG","","60403","","1","000319251","","2018-03-17T17:38:03Z",""
"LMSV004058894","","10303862","","","","","","","711","","SVGXXXX","","50101","","1","000234906","","2018-03-15T19:36:50Z",""
"LMSV004048974","","3475913","","","","","","","220","","SVGXXXX","","60403","","1","000378190","","2018-03-09T08:56:50Z",""
"LMSM004161320","","10388016","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-05-30T14:02:17Z",""
"LMSV004118504","","5254690","","","","","","","318","","SVGXXXX","","60403","","1","000193987","","2018-04-27T09:34:58Z",""
"LMKM004151033","","7396082","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-05-21T15:22:40Z",""
"LMSV004151057","","9955059","","","","","","","596","","SVGXXXX","","50101","","1","000286823","","2018-05-21T15:36:02Z",""
"LMSV004157112","","10589835","","","","","","","326","","SVGXXXX","","50101","","1","000197764","","2018-05-25T11:20:10Z",""
"LMTD004165741","","7258163","","","","","","","592","","TDT03MX","","60201","","1","000194449","","2018-06-01T15:17:48Z",""
"LMEL004165758","","5311982","","","","","","","318","","ELTXXXX","","60403","","1","011062551","","2018-06-01T15:27:05Z",""
"LMEL004165768","","975103","","","","","","","318","","ELTXXXX","","60403","","1","011062551","","2018-06-01T15:30:54Z",""
"LMSV004126369","","814723","","","","","","","220","","SVGXXXX","","60403","","1","000378190","","2018-05-04T10:24:46Z",""
"LMSV004126385","","17302296","","","","","","","392","LM","SVGXXXX","","60403","","1","011039310","","2018-05-04T10:33:28Z",""
"LMSM004126484","","4065158","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-05-04T11:04:03Z",""
"LMSV004143464","","3195434","","","","","","","877","","SVGXXXX","","60201","","1","011144078","","2018-05-16T11:06:07Z",""
"LMSV004143493","","4197752","","","","","","","877","","SVGXXXX","","60201","","1","011144078","","2018-05-16T11:11:29Z",""
"LMSV004118509","","8352159","","","","","","","318","","SVGXXXX","","60403","","1","000193987","","2018-04-27T09:40:27Z",""
"LMSV004192296","","19752589","","","","","","","688","LM 20/6/561","SVGXXXX","","50101","","1","000273011","","2018-06-20T19:31:08Z",""
"LMSM004192468","","839663","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-06-21T08:56:14Z",""
"LMSM004192471","","3449732","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-06-21T08:56:55Z",""
"LMSM004192508","","19844022","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-06-21T09:11:54Z",""
"LMSM004192571","","9562631","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-06-21T09:24:44Z",""
"LMSM004192576","","15482938","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-06-21T09:27:22Z",""
"LMSV004196354","","14265727","","","","","","","185","","SVGXXXX","","50101","","1","011109410","","2018-06-23T17:55:29Z",""
"LMMM004196472","","14043868","","","","","","","792","","MMAXSVG","","60201","","1","011148996","","2018-06-24T15:23:10Z",""
"LMSV004152768","","14144323","","","","","","","96","LM","SVGXXXX","","60201","","1","000090779","","2018-05-22T14:40:51Z",""
"LMSV004184752","","7488568","","","","","","","185","","SVGXXXX","","50101","","1","000365817","","2018-06-16T10:31:16Z",""
"LMSV004185014","","7501549","","","","","","","792","","SVGXXXX","","60201","","1","011148996","","2018-06-16T13:18:27Z",""
"LMMM004124737","","4242773","","","","","","","149","","MMAXSVG","","60201","","1","000294132","","2018-05-03T09:19:44Z",""
"LMSV004124745","","19673114","","","","","","","358","","SVGXXXX","","60403","","1","000206169","","2018-05-03T09:26:00Z",""
"LMEL004123968","","1092811","","","","","","","318","","ELTKOLN","","60403","","1","011017753","","2018-05-02T12:49:57Z",""
"LMSV004054114","","3227216","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-03-13T17:15:04Z",""
"LMSV004054121","","11080985","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-03-13T17:16:09Z",""
"LMSV004054129","","16486295","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-03-13T17:17:55Z",""
"LMSV004054144","","3590948","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-03-13T17:21:59Z",""
"LMSV004193065","","20282767","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-06-21T13:18:42Z",""
"LMSV004125597","","8694460","","","","","","","592","","SVGXXXX","","60201","","1","000281436","","2018-05-03T16:52:20Z",""
"LMVD004192617","","5531979","","","","","","","378","","VDBXXXX","","50101","","1","000258574","","2018-06-21T09:48:39Z",""
"LMMT004196554","","8940080","","","","","","","877","","MTFOTFD","","60201","","2","000158311","","2018-06-24T19:06:20Z",""
"LMMM004163835","","7321495","","","","","","","111","","MMAXSVG","","60201","","1","000041715","","2018-05-31T15:08:56Z",""
"LMSV004124198","","4278900","","","","","","","149","","SVGXXXX","","60201","","1","000294132","","2018-05-02T16:33:12Z",""
"LMMG004041369","","7538631","","","","","","","318","","MGLXXXX","","60403","","1","011170677","","2018-03-02T11:47:04Z",""
"LMTD004041387","","31206","","","","","","","373","","TDT09MX","","50101","","1","011133352","","2018-03-02T11:55:12Z",""
"LMSM004041457","","16482419","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-03-02T12:21:11Z",""
"LMMM004049114","","3630544","","","","","","","111","","MMAXSVG","","60201","","1","000050617","","2018-03-09T10:00:25Z",""
"LMCM004053380","","4181802","","","","","","","50","","CMLXXXX","","60201","","1","000184879","","2018-03-13T13:15:50Z",""
"LMSV004049142","","3592541","","","","","","","111","","SVGXXXX","","60201","","1","000050617","","2018-03-09T10:13:55Z",""
"LMMM004049611","","15973703","","","","","","","322","","MMAXSVG","","60201","","1","000172551","","2018-03-09T13:29:11Z",""
"LMMM004058314","","4328719","","","","","","","378","","MMAXSVG","","50101","","1","000135350","","2018-03-15T17:24:50Z",""
"LMVD004058530","","4276369","","","","","","","55","","VDBXXXX","","60201","","1","000230383","","2018-03-15T17:51:22Z",""
"LMVD004058647","","608446","","","","","","","55","","VDBXXXX","","60201","","1","000230383","","2018-03-15T18:11:35Z",""
"LMVD004058659","","16997474","","","","","","","55","","VDBXXXX","","60201","","1","000230383","","2018-03-15T18:12:36Z",""
"LMMM004136064","","726465","","","","","","","326","","MMAXSVG","","50101","","1","000197764","","2018-05-11T10:56:39Z",""
"LMSV004118968","","8192454","","","","","","","220","","SVGXXXX","","60403","","1","000378190","","2018-04-27T13:57:01Z",""
"LMSV004186570","","10142305","","","","","","","592","","SVGXXXX","","60201","","1","000281436","","2018-06-18T12:58:29Z",""
"LMKF004156233","","21749083","","","","","","","358","","KFCVISA","","60403","","1","000288225","","2018-05-24T16:46:39Z",""
"LMSV004158376","","3428521","","","","","","","319","","SVGXXXX","","60403","","1","000199083","","2018-05-26T17:47:10Z",""
"LMSV004126946","","6177323","","","","","","","322","","SVGXXXX","","60201","","1","000266635","","2018-05-04T15:14:32Z",""
"LMTD004124578","","4240252","","","","","","","149","","TDTXXXX","","60201","","1","000294132","","2018-05-02T18:37:55Z",""
"LMSV004119297","","8923479","","","","","","","319","","SVGXXXX","","60403","","1","000208967","","2018-04-27T16:15:59Z",""
"LMSV004119324","","12054590","","","","","","","319","","SVGXXXX","","60403","","1","000208967","","2018-04-27T16:18:28Z",""
"LMMM004119341","","3825182","","","","","","","149","","MMAXSVG","","60201","","1","000294132","","2018-04-27T16:20:54Z",""
"LMMG004119405","","11412096","","","","","","","373","รอครบกำหนดวันที่26/12/61 เพราะค่าปรับสูง","MGLKRRF","","50101","","1","011107265","","2018-04-27T16:40:04Z",""
"LMTD004135801","","4259893","","","","","","","380","","TDT09MX","","60201","","1","000208785","","2018-05-11T08:54:19Z",""
"LMVD004192461","","278608","","","","","","","318","","VDBXXXX","","60403","","1","011017753","","2018-06-21T08:54:34Z",""
"LMKM004192475","","3429051","","","","","","","318","","KMAXXXX","","60403","","1","011017753","","2018-06-21T08:58:30Z",""
"LMVD004192487","","10669715","","","","","","","318","","VDBXXXX","","60403","","1","011017753","","2018-06-21T09:02:04Z",""
"LMMM004187797","","4365568","","","","","","","149","","MMAXSVG","","60201","","1","011217551","","2018-06-18T18:02:13Z",""
"LMKM004191102","","437438","","","","","","","530","","KMAXXXX","","60403","","1","000282491","","2018-06-20T11:42:58Z",""
"LMSV004192229","","18306454","","","","","","","140","","SVGXXXX","","60403","","1","000325233","","2018-06-20T18:55:19Z",""
"LMSM004192231","","14839452","","","","","","","140","","SMSXXXX","","60403","","1","000325233","","2018-06-20T18:57:22Z",""
"LMSM004154339","","10784071","","","","","","","85","","SMESXXX","","50101","","3","000093385","","2018-05-23T14:23:04Z",""
"LMMT004127331","","4660390","","","","","","","96","","MTFXXXX","","60201","","1","000108746","","2018-05-04T17:25:41Z",""
"LMCR004138247","","7192609","","","","","","","799","","CRTCHEQ","","60403","","1","000191320","","2018-05-13T13:47:43Z",""
"LMPR004138267","","16313227","","","","","","","799","","PRNSCHN","","60403","","1","000191320","","2018-05-13T13:54:13Z",""
"LMSV004136396","","9308552","","","","","","","592","","SVGXXXX","","60201","","1","000281436","","2018-05-11T14:07:43Z",""
"LMMM004136485","","17736243","","","","","","","322","","MMAXSVG","","60201","","1","000172551","","2018-05-11T14:39:31Z",""
"LMSM004136508","","6552304","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-05-11T14:51:05Z",""
"LMSM004136509","","14884453","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-05-11T14:52:03Z",""
"LMSV004136008","","6009391","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-05-11T10:26:51Z",""
"LMSV004154146","","12261158","","","","","","","319","","SVGXXXX","","60403","","1","000199083","","2018-05-23T12:26:04Z",""
"LMSV004154148","","8109229","","","","","","","319","","SVGXXXX","","60403","","1","000199083","","2018-05-23T12:27:01Z",""
"LMSV004119633","","12205227","","","","","","","264","","SVGXXXX","","50101","","1","011014222","","2018-04-27T17:44:39Z",""
"LMTD004119825","","17053296","","","","","","","411","","TDT48MX","","60403","","1","011084274","","2018-04-27T18:26:58Z",""
"LMTD004119832","","17053296","","","","","","","411","","TDT48MX","","60403","","1","011084274","","2018-04-27T18:28:02Z",""
"LMSV004185023","","16546327","","","","","","","792","","SVGXXXX","","60201","","1","011148996","","2018-06-16T13:27:39Z",""
"LMVD004119030","","21758655","","","","","","","140","","VDBXXXX","","60403","","1","000395566","","2018-04-27T14:43:06Z",""
"LMSV004190457","","8614466","","","","","","","55","","SVGXXXX","","60201","","1","000178137","","2018-06-19T18:40:02Z",""
"LMTD004127061","","1039961","","","","","","","50","","TDTXXXX","","60201","","1","000184879","","2018-05-04T16:16:56Z",""
"LMSV004127232","","4127154","","","","","","","96","LM","SVGXXXX","","60201","","1","000090779","","2018-05-04T16:59:31Z",""
"LMVD004127441","","18375495","","","","","","","55","","VDBXXXX","","60201","","1","000230383","","2018-05-04T17:59:05Z",""
"LMSV004187533","","1115387","","","","","","","596","","SVGXXXX","","50101","","1","000286823","","2018-06-18T17:07:13Z",""
"LMSV004155217","","4145421","","","","","","","518","","SVGXXXX","","50101","","1","000105114","","2018-05-23T19:54:34Z",""
"LMSV004143211","","6881053","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-05-16T09:47:58Z",""
"LMSV004143574","","6370370","","","","","","","322","","SVGXXXX","","60201","","1","000266635","","2018-05-16T11:30:49Z",""
"LMMG004121699","","1053289","","","","","","","264","","MGLXXXX","","50101","","1","000295998","","2018-04-30T14:44:16Z",""
"LMSV004121707","","13676931","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-04-30T14:45:51Z",""
"LMAY004049803","","9720625","","","","","","","719","","AYFDLMF","","60201","","1","000234419","","2018-03-09T15:26:51Z",""
"LMSV004049826","","4190395","","","","","","","111","","SVGXXXX","","60201","","1","000319350","","2018-03-09T15:39:49Z",""
"LMPA004049872","","18806606","","","","","","","592","","PACXXXX","","60201","","1","000281436","","2018-03-09T15:53:46Z",""
